Dst Port,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0,115290332.0,22,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.190822592,5490015.81,28647.15526,5530235.0,5439329.0,115000000.0,5490015.81,28647.15526,5530235.0,5439329.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.190822592,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,22,0,0,0,-1,-1,0,0,0.0,0.0,0,0,5490015.81,28647.15526,5530235.0,5439329,0
443,91.0,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,131868.1319,21978.02198,91.0,0.0,91.0,91.0,91.0,91.0,0.0,91.0,91.0,0,0.0,0.0,0,0,0,0,0,0,40,0,21978.02198,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
443,132553.0,9,7,553,3773,202,0,61.44444444,87.53443767,1460,0,539.0,655.4329358,32636.0022,120.7064344,8836.866667,13386.77672,35355.0,1.0,132553.0,16569.125,15949.46571,39453.0,19.0,96931,16155.16667,23601.35574,50481,1,0,0,0,0,192,152,67.89736935,52.80906505,0,1460,254.4705882,474.7129551,225352.3897,0,0,1,1,0,0,0,1,0,270.375,61.44444444,539.0,0,0,0,0,0,0,9,553,7,3773,8192,119,4,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
3389,1396816.0,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1953.729052,10.73870861,99772.57143,251954.7173,968770.0,62.0,1396816.0,199545.1429,384795.7609,1070422.0,62.0,1333569,222261.5,365998.9835,968770,63435,0,0,0,0,168,148,5.727311256,5.011397349,0,1173,170.5625,319.4332416,102037.5958,0,0,0,1,0,0,0,0,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
53,61614.0,1,1,48,128,48,48,48.0,0.0,128,128,128.0,0.0,2856.493654,32.46015516,61614.0,0.0,61614.0,61614.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.23007758,16.23007758,48,128,74.66666667,46.18802154,2133.333333,0,0,0,0,0,0,0,0,1,112.0,48.0,128.0,0,0,0,0,0,0,1,48,1,128,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
3389,4160952.0,14,8,1440,1731,725,0,102.8571429,191.1728405,1179,0,216.375,405.4647906,762.0852151,5.287251571,198140.5714,270872.8232,953125.0,4.0,4160952.0,320073.2308,353649.3219,1223192.0,4.0,4125548,589364.0,374168.983,1013179,107881,0,0,0,0,292,172,3.364614636,1.922636935,0,1179,137.8695652,278.9101035,77790.84585,0,0,1,1,0,0,0,1,0,144.1363636,102.8571429,216.375,0,0,0,0,0,0,14,1440,8,1731,8192,62560,7,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
80,54454096.0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.036728183,54454096.0,0.0,54454096.0,54454096.0,54454096.0,54454096.0,0.0,54454096.0,54454096.0,0,0.0,0.0,0,0,0,0,0,0,40,0,0.036728183,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
53,123444.0,2,2,72,258,36,36,36.0,0.0,129,129,129.0,0.0,2673.276951,32.40335699,41148.0,45546.91826,90089.0,1.0,33354.0,33354.0,0.0,33354.0,33354.0,1,1.0,0.0,1,1,0,0,0,0,16,16,16.20167849,16.20167849,36,129,73.2,50.93819785,2594.7,0,0,0,0,0,0,0,0,1,91.5,36.0,129.0,0,0,0,0,0,0,2,72,2,258,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0.0,0,0
80,723.0,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122.0,244.0,897648.686,9681.881051,120.5,78.67083322,204.0,0.0,391.0,195.5,84.14570696,255.0,136.0,519,173.0,171.0350841,342,0,0,0,0,0,72,92,4149.377593,5532.503458,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
46812,5510140.0,5,3,935,344,935,0,187.0,418.1447118,344,0,114.6666667,198.6084926,232.1175143,1.451868737,787162.8571,2043872.274,5422014.0,4.0,5510140.0,1377535.0,2696404.36,5422021.0,26.0,42024,21012.0,24897.22977,38617,3407,0,0,0,0,168,104,0.90741796,0.544450776,0,935,142.1111111,318.3553221,101350.1111,0,0,0,0,1,0,0,0,0,159.875,187.0,114.6666667,0,0,0,0,0,0,5,935,3,344,219,211,1,32,0.0,0.0,0,0,5422014.0,0.0,5422014.0,5422014,0
