Dst Port,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,126585.0,2,2,78,250,39,39,39.0,0.0,125,125,125.0,0.0,2591.14429,31.59932061,42195.0,73080.41973,126581.0,1.0,3.0,3.0,0.0,3.0,3.0,1,1.0,0.0,1,1,0,0,0,0,64,64,15.79966031,15.79966031,39,125,73.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,91.75,39.0,125.0,0,0,0,0,0,0,2,78,2,250,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
80,84289.0,3,4,344,369,338,0,114.6666667,193.4356051,357,0,92.25,176.5226614,8458.992277,83.04761001,14048.16667,21528.7419,42089.0,4.0,42215.0,21107.5,29677.97871,42093.0,122.0,42200,14066.66667,23947.06885,41717,4,0,0,0,0,72,92,35.59183286,47.45577715,0,357,89.125,159.5775114,25464.98214,0,0,0,1,0,0,0,0,1,101.8571429,114.6666667,92.25,0,0,0,0,0,0,3,344,4,369,8192,60,2,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
138,25.0,13,0,2613,0,201,201,201.0,0.0,0,0,0.0,0.0,105000000.0,520000.0,2.083333333,1.928651594,8.0,1.0,25.0,2.083333333,1.928651594,8.0,1.0,0,0.0,0.0,0,0,0,0,0,0,260,0,520000.0,0.0,201,201,201.0,0.0,0.0,0,0,0,0,0,0,0,0,0,216.4615385,201.0,0.0,0,0,0,0,0,0,13,2613,0,0,-1,-1,12,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
53,299.0,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,1337792.642,13377.92642,99.66666667,166.5663031,292.0,3.0,3.0,3.0,0.0,3.0,3.0,4,4.0,0.0,4,4,0,0,0,0,40,40,6688.963211,6688.963211,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,0,0,0,0,0,0,2,72,2,328,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
138,40.0,13,0,3055,0,235,235,235.0,0.0,0,0,0.0,0.0,76400000.0,325000.0,3.333333333,5.820548761,21.0,1.0,40.0,3.333333333,5.820548761,21.0,1.0,0,0.0,0.0,0,0,0,0,0,0,416,0,325000.0,0.0,235,235,235.0,0.0,0.0,0,0,0,0,0,0,0,0,0,253.0769231,235.0,0.0,0,0,0,0,0,0,13,3055,0,0,-1,-1,12,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
55080,1.0,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0,0,1,0,0,0,64,0,2000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,118,-1,0,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
88,693.0,2,2,496,2820,248,248,248.0,0.0,1410,1410,1410.0,0.0,4784992.785,5772.005772,231.0,393.1755333,685.0,4.0,4.0,4.0,0.0,4.0,4.0,4,4.0,0.0,4,4,0,0,0,0,64,64,2886.002886,2886.002886,248,1410,712.8,636.4536118,405073.2,0,0,0,0,0,0,0,0,1,891.0,248.0,1410.0,0,0,0,0,0,0,2,496,2,2820,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
56351,47.0,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,255319.1489,42553.19149,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,20,20,21276.59574,21276.59574,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,110,255,0,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
53,101047.0,1,1,41,136,41,41,41.0,0.0,136,136,136.0,0.0,1751.660119,19.7927697,101047.0,0.0,101047.0,101047.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,32,20,9.896384851,9.896384851,41,136,72.66666667,54.84827557,3008.333333,0,0,0,0,0,0,0,0,1,109.0,41.0,136.0,0,0,0,0,0,0,1,41,1,136,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
53,131.0,2,2,62,118,31,31,31.0,0.0,59,59,59.0,0.0,1374045.802,30534.35115,43.66666667,71.30451131,126.0,2.0,3.0,3.0,0.0,3.0,3.0,2,2.0,0.0,2,2,0,0,0,0,40,64,15267.17557,15267.17557,31,59,42.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,52.75,31.0,59.0,0,0,0,0,0,0,2,62,2,118,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
