Dst Port,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
56476,87957904,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.02273815,88000000.0,0.0,88000000,88000000,88000000,88000000.0,0.0,88000000,88000000,0,0.0,0.0,0,0,0,0,0,0,40,0,0.02273815,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62566,-1,0,20,0.0,0.0,0,0,88000000.0,0.0,88000000,88000000,0
51403,0,2,0,53,0,53,0,26.5,37.4766594,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,40,0,0.0,0.0,0,53,35.33333333,30.59956427,936.3333333,0,1,0,0,1,0,0,0,0,53.0,26.5,0.0,0,0,0,0,0,0,2,53,0,0,5483,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
5355,418595,2,0,44,0,22,22,22.0,0.0,0,0,0.0,0.0,105.1135346,4.777887935,418595.0,0.0,418595,418595,418595,418595.0,0.0,418595,418595,0,0.0,0.0,0,0,0,0,0,0,16,0,4.777887935,0.0,22,22,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,0
15681,86037923,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.023245563,86000000.0,0.0,86000000,86000000,86000000,86000000.0,0.0,86000000,86000000,0,0.0,0.0,0,0,0,0,0,0,40,0,0.023245563,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62560,-1,0,20,0.0,0.0,0,0,86000000.0,0.0,86000000,86000000,0
0,112639230,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.026633705,56300000.0,16.97056275,56300000,56300000,113000000,56300000.0,16.97056275,56300000,56300000,0,0.0,0.0,0,0,0,0,0,0,0,0,0.026633705,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56300000.0,16.97056275,56300000,56300000,0
53,637,1,1,42,102,42,42,42.0,0.0,102,102,102.0,0.0,226059.6546,3139.717425,637.0,0.0,637,637,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1569.858713,1569.858713,42,102,62.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,93.0,42.0,102.0,0,0,0,0,0,0,1,42,1,102,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0
3389,2467028,8,8,1128,1581,661,0,141.0,222.6233206,1173,0,197.625,406.121705,1098.082389,6.485536443,164468.5333,216488.6748,909534,1,2467028,352432.5714,396459.9552,1184487,1,2306730,329532.8571,258714.7543,909534,189535,0,0,0,0,172,172,3.242768222,3.242768222,0,1173,159.3529412,310.3705328,96329.86765,0,0,0,1,0,0,0,0,1,169.3125,141.0,197.625,0,0,0,0,0,0,8,1128,8,1581,8192,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,767,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122.0,244.0,846153.8462,9126.466754,127.8333333,93.82412625,261,0,431,215.5,129.400541,307,124,506,168.6666667,169.5061454,339,0,0,0,0,0,72,92,3911.342894,5215.123859,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,5649270,10,11,974,8034,650,0,97.4,206.2125117,1460,0,730.3636364,692.3331962,1594.542304,3.717294447,282463.5,1220570.766,5467500,1,5649270,627696.6667,1815448.516,5467734,1270,5637570,563757.0,1723262.474,5467523,1,0,0,0,0,212,232,1.770140213,1.947154234,0,1460,409.4545455,595.6272186,354771.7835,0,0,0,1,0,0,0,0,1,428.952381,97.4,730.3636364,0,0,0,0,0,0,10,974,11,8034,8192,115,3,20,181536.0,0.0,181536,181536,5467500.0,0.0,5467500,5467500,0
53,318,1,1,37,53,37,37,37.0,0.0,53,53,53.0,0.0,283018.8679,6289.308176,318.0,0.0,318,318,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3144.654088,3144.654088,37,53,42.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,63.5,37.0,53.0,0,0,0,0,0,0,1,37,1,53,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0
