Dst Port,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,60332.0,1,1,50,82,50,50,50.0,0.0,82,82,82.0,0.0,2187.893655,33.14990387,60332.0,0.0,60332.0,60332.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.57495193,16.57495193,50,82,60.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,91.0,50.0,82.0,0,0,0,0,0,0,1,50,1,82,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
443,2150855.0,13,8,921,4550,437,0,70.84615385,134.1217396,1902,0,568.75,795.6899522,2543.639622,9.763559143,107542.75,445361.9646,1998505.0,0.0,2150855.0,179237.9167,592901.3616,2061654.0,0.0,2126063,303723.2857,747753.8633,1998505,1,0,0,0,0,428,264,6.044108041,3.719451102,0,1902,248.6818182,531.8541141,282868.7987,0,0,0,1,0,0,0,0,0,260.5238095,70.84615385,568.75,0,0,0,0,0,0,13,921,8,4550,65535,972,6,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
57740,352722.0,7,2,11607,26,5755,0,1658.142857,2421.777338,20,6,13.0,9.899494937,32980.64765,25.51584534,44090.25,124240.7186,351570.0,15.0,352722.0,58787.0,143434.106,351570.0,15.0,50,50.0,0.0,50,50,0,0,0,0,164,40,19.84565749,5.670187853,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,0,1292.555556,1658.142857,13.0,0,0,0,0,0,0,7,11607,2,26,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
80,116303962.0,18,15,842,800,421,0,46.77777778,136.1433309,400,0,53.33333333,140.7463101,14.11817768,0.283739259,3634498.813,4855036.163,10200000.0,33.0,116000000.0,6841409.529,4769844.903,10200000.0,29724.0,113000000,8045095.0,4302972.207,10200000,14716,0,0,0,0,584,488,0.154766869,0.12897239,0,421,48.29411765,134.2976182,18035.85027,0,0,0,1,0,0,0,0,0,49.75757576,46.77777778,53.33333333,0,0,0,0,0,0,18,842,15,800,29200,122,2,32,58760.63636,96208.14359,348838,29548,10200000.0,69147.83433,10200000.0,10000000,0
53,30885.0,4,2,156,134,39,39,39.0,0.0,67,67,67.0,0.0,9389.671362,194.2690627,6177.0,13640.04571,30576.0,4.0,30584.0,10194.66667,17650.75243,30576.0,4.0,4,4.0,0.0,4,4,0,0,0,0,80,40,129.5127084,64.75635422,39,67,47.0,13.66260102,186.6666667,0,0,0,0,0,0,0,0,0,54.83333333,39.0,67.0,0,0,0,0,0,0,4,156,2,134,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
80,11055111.0,6,7,3040,2584,1525,0,506.6666667,778.0071122,1292,0,369.1428571,622.2763128,508.7239739,1.175926682,921259.25,2517727.792,8660172.0,3.0,8840665.0,1768133.0,3852860.958,8660172.0,27537.0,11000000,1837940.667,3467949.902,8688103,3,0,0,0,0,140,148,0.542735392,0.63319129,0,1525,401.7142857,655.4348443,429594.8352,0,0,0,1,0,0,0,0,1,432.6153846,506.6666667,369.1428571,0,0,0,0,0,0,6,3040,7,2584,29200,10220,5,20,150100.0,0.0,150100,150100,8660172.0,0.0,8660172.0,8660172,0
443,31206.0,3,4,92,19,86,0,30.66666667,48.01388688,7,0,4.75,3.201562119,3557.008268,224.3158367,5201.0,7606.951742,15060.0,49.0,15685.0,7842.5,10376.79201,15180.0,505.0,16146,5382.0,8853.588482,15602,49,0,0,0,0,84,92,96.13535858,128.1804781,0,86,13.875,29.30839714,858.9821429,0,0,0,1,0,0,0,0,1,15.85714286,30.66666667,4.75,0,0,0,0,0,0,3,92,4,19,65535,29,2,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
53,168.0,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,547619.0476,23809.52381,56.0,95.26279442,166.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,0.0,1,1,0,0,0,0,40,40,11904.7619,11904.7619,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
53,30750.0,2,2,102,158,51,51,51.0,0.0,79,79,79.0,0.0,8455.284553,130.0813008,10250.0,17710.23317,30700.0,3.0,47.0,47.0,0.0,47.0,47.0,3,3.0,0.0,3,3,0,0,0,0,40,40,65.04065041,65.04065041,51,79,62.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,77.75,51.0,79.0,0,0,0,0,0,0,2,102,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
52093,4.0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,5275,-1,0,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
