Dst Port,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
3389,2347941,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1162.294964,6.388576204,167710.0714,246242.372,937530,3,2347941,335420.1429,401991.7738,1227147,3,2123926,353987.6667,286989.6792,937530,222988,0,0,0,0,172,152,3.407240642,2.981335562,0,1173,170.5625,319.4332416,102037.5958,0,0,0,1,0,0,0,0,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,64240,62852,5,20,0,0,0,0,0,0,0,0,0
3389,3943905,14,8,1442,1731,725,0,103,191.1254119,1179,0,216.375,405.4647906,804.5325635,5.57822767,187805,266916.1702,953325,54,3943905,303377.3077,361355.4158,1245183,26779,3790380,541482.8571,368197.076,1095492,158428,0,0,0,0,292,172,3.549781245,2.028446426,0,1179,137.9565217,278.8794914,77773.77075,0,0,1,1,0,0,0,1,0,144.2272727,103,216.375,0,0,0,0,0,0,14,1442,8,1731,8192,62643,7,20,0,0,0,0,0,0,0,0,0
3389,3232661,10,7,1148,1581,677,0,114.8,210.0924664,1173,0,225.8571429,430.0986044,844.1961591,5.258825469,202041.3125,330001.0547,1087444,83,3232661,359184.5556,433529.1193,1142298,118,3106170,517695,484557.0105,1274215,124251,0,0,0,0,212,152,3.093426747,2.165398723,0,1173,151.6111111,305.0826578,93075.4281,0,0,1,1,0,0,0,1,0,160.5294118,114.8,225.8571429,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,0
443,115659802,22,23,941,9914,342,0,42.77272727,105.4360252,1460,0,431.0434783,658.773756,93.85283229,0.389072082,2628631.864,4375546.502,10100000,6,116000000,5507609.619,4985002.305,10100000,25,111000000,5025340.545,5131641.572,10100000,17,0,0,0,0,452,468,0.190213018,0.198859064,0,1460,235.9782609,506.2530105,256292.1106,0,0,0,1,0,0,0,0,1,241.2222222,42.77272727,431.0434783,0,0,0,0,0,0,22,941,23,9914,8192,5257,15,20,42613.66667,37020.51342,159674,30832,9595701.083,1424897.851,10100000,5071470,0
443,60992230,15,15,1408,5360,1040,0,93.86666667,270.0547211,1460,0,357.3333333,565.1923398,110.9649541,0.491865931,2103180.345,4107900.017,10000000,8,61000000,4356587.857,5085620.844,10000000,1224,61000000,4355756.643,5087981.83,10000000,15,0,0,0,0,312,304,0.245932966,0.245932966,0,1460,218.3225806,449.5579597,202102.3591,0,0,0,1,0,0,0,0,1,225.6,93.86666667,357.3333333,0,0,0,0,0,0,15,1408,15,5360,8192,32240,9,20,19755.33333,20207.155,61003,11485,10000000,507.7549278,10000000,9999635,0
42943,86052676,2,0,0,0,0,0,0,0,0,0,0,0,0,0.023241578,86100000,0,86100000,86100000,86100000,86100000,0,86100000,86100000,0,0,0,0,0,0,0,0,0,40,0,0.023241578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62544,-1,0,20,0,0,0,0,86100000,0,86100000,86100000,0
443,76,2,2,64,31,64,0,32,45.254834,31,0,15.5,21.92031022,1250000,52631.57895,25.33333333,23.11565126,47,1,48,48,0,48,48,75,75,0,75,75,1,0,0,0,40,40,26315.78947,26315.78947,0,64,31.8,32.00312485,1024.2,0,1,0,0,1,0,0,0,1,39.75,32,15.5,0,0,0,0,0,0,2,64,2,31,321,321,0,20,0,0,0,0,0,0,0,0,0
51246,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,31000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,0,0,0,0,0,0,2,31,0,0,946,-1,0,20,0,0,0,0,0,0,0,0,0
53,1971,1,1,33,102,33,33,33,0,102,102,102,0,68493.15068,1014.713343,1971,0,1971,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,507.3566717,507.3566717,33,102,56,39.83716857,1587,0,0,0,0,0,0,0,0,1,84,33,102,0,0,0,0,0,0,1,33,1,102,-1,-1,0,8,0,0,0,0,0,0,0,0,0
53,38449,2,2,68,408,34,34,34,0,204,204,204,0,12380.03589,104.0339151,12816.33333,11299.17972,21450,28,16971,16971,0,16971,16971,28,28,0,28,28,0,0,0,0,16,16,52.01695753,52.01695753,34,204,102,93.11283478,8670,0,0,0,0,0,0,0,0,1,127.5,34,204,0,0,0,0,0,0,2,68,2,408,-1,-1,1,8,0,0,0,0,0,0,0,0,0
6619,86403026,2,0,0,0,0,0,0,0,0,0,0,0,0,0.023147337,86400000,0,86400000,86400000,86400000,86400000,0,86400000,86400000,0,0,0,0,0,0,0,0,0,40,0,0.023147337,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62558,-1,0,20,0,0,0,0,86400000,0,86400000,86400000,0
