Dst Port,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,268,2,2,80,828,40,40,40.0,0.0,414,414,414.0,0.0,3388059.701,14925.37313,89.33333333,150.4005762,263,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,40,40,7462.686567,7462.686567,40,414,189.6,204.8482365,41962.8,0,0,0,0,0,0,0,0,1,237.0,40.0,414.0,0,0,0,0,0,0,2,80,2,828,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
51757,45,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,266666.6667,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,22222.22222,22222.22222,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,29,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,64486,2,2,70,134,35,35,35.0,0.0,67,67,67.0,0.0,3163.477344,62.02896753,21495.33333,37224.94728,64479,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,31.01448376,31.01448376,35,67,47.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,59.75,35.0,67.0,0,0,0,0,0,0,2,70,2,134,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5668844,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.705611232,1889614.667,3259858.473,5653765,25,5668844,2834422.0,3987153.108,5653765,15079,0,0.0,0.0,0,0,0,0,0,0,104,40,0.529208424,0.176402808,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
5353,15,13,0,585,0,45,45,45.0,0.0,0,0,0.0,0.0,39000000.0,866666.6667,1.25,0.753778361,3,0,15,1.25,0.753778361,3,0,0,0.0,0.0,0,0,0,0,0,0,416,0,866666.6667,0.0,45,45,45.0,0.0,0.0,0,0,0,0,0,0,0,0,0,48.46153846,45.0,0.0,0,0,0,0,0,0,13,585,0,0,-1,-1,12,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,23578,1,1,60,115,60,60,60.0,0.0,115,115,115.0,0.0,7422.173212,84.82483671,23578.0,0.0,23578,23578,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.41241836,42.41241836,60,115,78.33333333,31.75426481,1008.333333,0,0,0,0,0,0,0,0,1,117.5,60.0,115.0,0,0,0,0,0,0,1,60,1,115,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
51996,11,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1090909.091,181818.1818,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,90909.09091,90909.09091,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,119,252,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
56641,217,2,1,31,6,31,0,15.5,21.92031022,6,6,6.0,0.0,170506.9124,13824.88479,108.5,79.90306627,165,52,217,217.0,0.0,217,217,0,0.0,0.0,0,0,1,0,0,0,64,20,9216.589862,4608.294931,0,31,17.0,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6.0,0,0,0,0,0,0,2,31,1,6,1012,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,23527,2,2,96,218,48,48,48.0,0.0,109,109,109.0,0.0,13346.368,170.0174268,7842.333333,13579.85572,23523,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,85.00871339,85.00871339,48,109,72.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,90.5,48.0,109.0,0,0,0,0,0,0,2,96,2,218,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
50426,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,10227,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,48182,2,2,98,470,49,49,49.0,0.0,235,235,235.0,0.0,11788.63476,83.01855465,16060.66667,27733.88621,48085,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,41.50927732,41.50927732,49,235,123.4,101.8763957,10378.8,0,0,0,0,0,0,0,0,1,154.25,49.0,235.0,0,0,0,0,0,0,2,98,2,470,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
