Dst Port,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,24904.0,2,2,80,202,40,40,40.0,0.0,101,101,101.0,0.0,11323.48217,160.6167684,8301.333333,14335.91512,24855.0,1.0,1.0,1.0,0.0,1.0,1.0,48,48.0,0.0,48,48,0,0,0,0,64,40,80.3083842,80.3083842,40,101,64.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,80.5,40.0,101.0,0,0,0,0,0,0,2,80,2,202,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
80,5292699.0,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.755758074,1764233.0,3027844.873,5260438.0,83.0,5292699.0,2646349.5,3696879.41,5260438.0,32261.0,0,0.0,0.0,0,0,0,0,0,0,104,40,0.566818555,0.188939518,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,26544,0,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
58812,95462404.0,5,9,12976,56,8760,0,2595.2,3639.717393,20,0,6.222222222,5.783117191,136.5144754,0.146654593,7343261.846,26000000.0,93800000.0,3.0,95500000.0,23900000.0,47700000.0,95400000.0,186.0,95500000,11900000.0,33100000.0,93800000,3,1,0,0,0,112,204,0.05237664,0.094277953,0,8760,960.4666667,2310.214643,5337091.695,0,1,0,0,1,1,0,0,1,1029.071429,2595.2,6.222222222,0,0,0,0,0,0,5,12976,9,56,229,256,3,20,1630105.0,0.0,1630105,1630105,93800000.0,0.0,93800000.0,93800000,0
53,23581.0,1,1,84,212,84,84,84.0,0.0,212,212,212.0,0.0,12552.47869,84.81404521,23581.0,0.0,23581.0,23581.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.4070226,42.4070226,84,212,126.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,190.0,84.0,212.0,0,0,0,0,0,0,1,84,1,212,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
53,124.0,2,2,80,358,40,40,40.0,0.0,179,179,179.0,0.0,3532258.065,32258.06452,41.33333333,37.44774136,75.0,1.0,1.0,1.0,0.0,1.0,1.0,48,48.0,0.0,48,48,0,0,0,0,64,64,16129.03226,16129.03226,40,179,95.6,76.13343549,5796.3,0,0,0,0,0,0,0,0,1,119.5,40.0,179.0,0,0,0,0,0,0,2,80,2,358,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
443,3.0,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
443,187842.0,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,20676.95191,63.88347654,17076.54545,33785.43587,85185.0,42.0,187842.0,31307.0,43018.22908,87959.0,233.0,88368,22092.0,42376.47203,85636,49,0,0,0,0,152,112,37.26536131,26.61811522,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
53574,71217524.0,7,10,11613,68,5755,0,1659.0,2421.093623,20,0,6.8,5.006662228,164.0186199,0.238705294,4451095.25,15400000.0,61600000.0,1.0,71200000.0,11900000.0,28500000.0,70100000.0,15.0,70100000,7790002.444,20400000.0,61600000,1,0,0,0,0,152,212,0.098290415,0.140414879,0,5755,649.2777778,1660.062855,2755808.683,0,0,0,0,1,1,0,0,1,687.4705882,1659.0,6.8,0,0,0,0,0,0,7,11613,10,68,229,256,5,20,23558.0,0.0,23558,23558,35000000.0,37600000.0,61600000.0,8489550,0
53,188.0,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1723404.255,21276.59574,62.66666667,102.4808925,181.0,3.0,3.0,3.0,0.0,3.0,3.0,4,4.0,0.0,4,4,0,0,0,0,64,64,10638.29787,10638.29787,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
55175,241.0,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,49792.53112,8298.755187,241.0,0.0,241.0,241.0,241.0,241.0,0.0,241.0,241.0,0,0.0,0.0,0,0,0,0,0,0,40,0,8298.755187,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,699,-1,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
443,271320.0,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,44.2282176,7.3713696,271320.0,0.0,271320.0,271320.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,20,20,3.6856848,3.6856848,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,42108,18335,0,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
443,56.0,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,53571.42857,28.0,38.18376618,55.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1,1,0,0,0,0,32,64,17857.14286,35714.28571,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,237,340,0,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
80,12269487.0,29,51,14367,6683,632,0,495.4137931,230.3933775,282,0,131.0392157,140.4079714,1715.638152,6.520240007,155309.962,706502.3566,6281223.0,4.0,5988264.0,213866.5714,69499.3354,277776.0,104.0,12000000,240686.82,885466.989,6323340,4,0,0,0,0,936,1648,2.363587002,4.156653004,0,632,259.8765432,249.873337,62436.68457,0,0,0,1,0,0,0,0,1,263.125,495.4137931,131.0392157,0,0,0,0,0,0,29,14367,51,6683,29200,672,24,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
