Dst Port,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,49566.0,3,4,437,858,437,0,145.6666667,252.3020676,858,0,214.5,429.0,26126.78045,141.2258403,8261.0,12049.21793,23832.0,51.0,25409.0,12704.5,15828.5853,23897.0,1512.0,25734,8578.0,14523.07912,25347,51,0,0,0,0,72,92,60.52536013,80.70048017,0,858,161.875,320.1572995,102500.6964,0,0,0,1,0,0,0,0,1,185.0,145.6666667,214.5,0,0,0,0,0,0,3,437,4,858,8192,31,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
53,910.0,1,1,56,141,56,56,56.0,0.0,141,141,141.0,0.0,216483.5165,2197.802198,910.0,0.0,910.0,910.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,8,8,1098.901099,1098.901099,56,141,84.33333333,49.07477288,2408.333333,0,0,0,0,0,0,0,0,1,126.5,56.0,141.0,0,0,0,0,0,0,1,56,1,141,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0.0,0,0
53,149349.0,2,2,72,238,36,36,36.0,0.0,119,119,119.0,0.0,2075.675097,26.78290447,49783.0,62819.83442,120373.0,27.0,28949.0,28949.0,0.0,28949.0,28949.0,27,27.0,0.0,27,27,0,0,0,0,16,16,13.39145224,13.39145224,36,119,69.2,45.46097227,2066.7,0,0,0,0,0,0,0,0,1,86.5,36.0,119.0,0,0,0,0,0,0,2,72,2,238,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0.0,0,0
53,12813.0,1,1,44,100,44,44,44.0,0.0,100,100,100.0,0.0,11238.58581,156.0914696,12813.0,0.0,12813.0,12813.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,8,8,78.0457348,78.0457348,44,100,62.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,94.0,44.0,100.0,0,0,0,0,0,0,1,44,1,100,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0.0,0,0
443,117781631.0,20,28,1324,20157,260,0,66.2,93.91070787,1460,0,719.8928571,690.3816089,182.3798823,0.407533837,2505992.149,11878486.21,58473399.0,0.0,117781631.0,6199033.211,18341866.15,58473399.0,31.0,117719715,4359989.444,15542571.42,58483643,0,0,0,0,0,412,572,0.169805765,0.237728072,0,1460,438.3877551,616.0696936,379541.8673,0,0,0,1,0,0,0,0,1,447.5208333,66.2,719.8928571,0,0,0,0,0,0,20,1324,28,20157,8192,135,9,20,615533.5,782543.0539,1168875,62192,58244273.5,324032.3896,58473399.0,58015148,0
80,5854.0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,341.6467373,5854.0,0.0,5854.0,5854.0,5854.0,5854.0,0.0,5854.0,5854.0,0,0.0,0.0,0,0,0,0,0,0,40,0,341.6467373,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
49606,26.0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,76923.07692,26.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,20,20,38461.53846,38461.53846,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
443,90593682.0,16,18,1543,3354,501,0,96.4375,183.7846453,1460,0,186.3333333,422.8504116,54.05454213,0.37530211,2745263.091,4502717.243,10015928.0,13.0,80615261.0,5374350.733,5138109.888,10046559.0,284.0,90562987,5327234.529,5135888.993,10046556,45,0,0,0,0,332,368,0.176612758,0.198689352,0,1460,139.9142857,326.9690911,106908.7866,0,0,0,1,0,0,0,0,1,144.0294118,96.4375,186.3333333,0,0,0,0,0,0,16,1543,18,3354,8192,0,12,20,80370.33333,148843.5067,477286,30609,9985594.333,35333.10847,10015928.0,9905896,0
80,58186873.0,9,10,436,1772,431,0,48.44444444,143.4591502,1460,0,177.2,461.2718649,37.9467032,0.326534131,3232604.056,4700230.59,10015247.0,12.0,50215296.0,6276912.0,5180687.454,10046505.0,276.0,58156240,6461804.444,4885591.569,10045905,19,0,0,0,0,192,272,0.154674062,0.171860069,0,1460,110.4,338.0241972,114260.3579,0,0,0,1,0,0,0,0,1,116.2105263,48.44444444,177.2,0,0,0,0,0,0,9,436,10,1772,8192,946,6,20,37084.2,13913.52918,61970,30658,10005975.0,7937.116951,10015247.0,10000133,0
3389,1639620.0,8,7,1128,1581,661,0,141.0,222.6233206,1173,0,225.8571429,430.0986044,1652.212098,9.148461229,117115.7143,245655.6366,953096.0,74.0,1639620.0,234231.4286,389363.1562,1112717.0,74.0,1536057,256009.5,342180.9428,953096,103892,0,0,0,0,172,152,4.879179322,4.269281907,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0
