Dst Port,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
60470,3986185.0,4,5,935,296,935,0,233.75,467.5,296,0,59.2,132.3752243,308.8165752,2.257797869,498273.125,1375475.326,3901868.0,7.0,3979826.0,1326608.667,2230545.748,3901875.0,2413.0,84317,21079.25,33722.53768,71463,726,0,0,0,0,136,168,1.00346572,1.25433215,0,935,123.1,300.0564577,90033.87778,0,0,0,0,1,0,0,0,1,136.7777778,233.75,59.2,0,0,0,0,0,0,4,935,5,296,219,225,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
55510,4091266.0,5,3,935,354,935,0,187.0,418.1447118,354,0,118.0,204.3819953,315.0614015,1.955384959,584466.5714,1518873.945,4028795.0,4.0,4091266.0,1022816.5,2004150.323,4028803.0,17.0,56392,28196.0,16154.56152,39619,16773,0,0,0,0,168,104,1.222115599,0.73326936,0,935,143.2222222,319.1644473,101865.9444,0,0,0,0,1,0,0,0,0,161.125,187.0,118.0,0,0,0,0,0,0,5,935,3,354,237,211,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
58644,4551589.0,5,3,935,375,935,0,187.0,418.1447118,375,0,125.0,216.5063509,287.8115753,1.75762794,650227.0,1684057.008,4469129.0,6.0,4551589.0,1137897.25,2220913.357,4469135.0,22.0,45897,22948.5,18777.22057,36226,9671,0,0,0,0,168,104,1.098517463,0.659110478,0,935,145.5555556,320.969668,103021.5278,0,0,0,0,1,0,0,0,0,163.75,187.0,125.0,0,0,0,0,0,0,5,935,3,375,237,211,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
39858,4275778.0,5,4,935,366,935,0,187.0,418.1447118,366,0,91.5,183.0,304.2721114,2.104880094,534472.25,1464793.055,4159104.0,8.0,4275778.0,1068944.5,2063897.101,4163787.0,26.0,4270707,1423569.0,2369066.083,4159104,45299,0,0,0,0,168,136,1.16937783,0.935502264,0,935,130.1,305.3087508,93213.43333,0,0,0,0,1,1,0,0,0,144.5555556,187.0,91.5,0,0,0,0,0,0,5,935,4,366,237,211,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
38886,4103679.0,5,3,935,289,935,0,187.0,418.1447118,289,0,96.33333333,166.8542278,298.2689436,1.949470219,586239.8571,1525287.186,4045016.0,7.0,4103679.0,1025919.75,2012857.798,4045023.0,59.0,8001,4000.5,188.7975106,4134,3867,0,0,0,0,168,104,1.218418887,0.731051332,0,935,136.0,314.5,98910.25,0,0,0,0,1,0,0,0,0,153.0,187.0,96.33333333,0,0,0,0,0,0,5,935,3,289,237,211,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
39842,4390730.0,5,3,935,340,935,0,187.0,418.1447118,340,0,113.3333333,196.2990915,290.3845146,1.822020484,627247.1429,1633719.252,4332042.0,8.0,4390730.0,1097682.5,2156290.254,4332050.0,41.0,31965,15982.5,22229.31588,31701,264,0,0,0,0,168,104,1.138762803,0.683257682,0,935,141.6666667,318.0408779,101150.0,0,0,0,0,1,0,0,0,0,159.375,187.0,113.3333333,0,0,0,0,0,0,5,935,3,340,237,211,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
60824,4697396.0,5,4,935,700,935,0,187.0,418.1447118,350,0,175.0,202.0725942,348.0651833,1.915955138,587174.5,1543528.394,4401918.0,10.0,4697396.0,1174349.0,2154446.626,4401929.0,22.0,249410,83136.66667,133817.1714,237654,5303,0,0,0,0,168,136,1.064419521,0.851535617,0,935,163.5,307.6618815,94655.83333,0,0,0,0,1,0,0,0,0,181.6666667,187.0,175.0,0,0,0,0,0,0,5,935,4,700,237,211,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
40712,4155531.0,5,3,935,350,935,0,187.0,418.1447118,350,0,116.6666667,202.0725942,309.2264262,1.925145066,593647.2857,1539519.395,4084731.0,6.0,4155531.0,1038882.75,2030648.676,4084737.0,27.0,43483,21741.5,30372.35757,43218,265,0,0,0,0,168,104,1.203215666,0.7219294,0,935,142.7777778,318.8368618,101656.9444,0,0,0,0,1,0,0,0,0,160.625,187.0,116.6666667,0,0,0,0,0,0,5,935,3,350,237,211,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
59924,55438.0,1,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,72.15267506,18479.33333,27574.44582,50186.0,103.0,0.0,0.0,0.0,0.0,0.0,55335,27667.5,31845.9681,50186,5149,0,0,0,0,32,108,18.03816877,54.1145063,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,3,0.0,0.0,0.0,0,0,0,0,0,0,1,0,3,0,237,225,0,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
46592,4395770.0,5,3,935,313,935,0,187.0,418.1447118,313,0,104.3333333,180.7106343,283.9093037,1.819931434,627967.1429,1616219.695,4292590.0,7.0,4395770.0,1098942.5,2129382.21,4292597.0,21.0,81532,40766.0,57234.63708,81237,295,0,0,0,0,168,104,1.137457146,0.682474288,0,935,138.6666667,316.0573524,99892.25,0,0,0,0,1,0,0,0,0,156.0,187.0,104.3333333,0,0,0,0,0,0,5,935,3,313,219,211,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
58862,5164205.0,5,6,935,1492,935,0,187.0,418.1447118,373,0,248.6666667,192.6163718,469.9658515,2.130047122,516420.5,1274587.977,4113106.0,7.0,5164205.0,1291051.25,1941625.166,4113113.0,25.0,1028976,205795.2,198862.4764,494668,325,0,0,0,0,168,200,0.968203237,1.161843885,0,935,202.25,292.3074735,85443.65909,0,0,0,0,1,0,0,0,1,220.6363636,187.0,248.6666667,0,0,0,0,0,0,5,935,6,1492,219,211,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
45330,4251817.0,5,3,935,365,935,0,187.0,418.1447118,365,0,121.6666667,210.7328483,305.7516351,1.881548524,607402.4286,1571566.165,4171236.0,5.0,4251817.0,1062954.25,2072287.303,4171241.0,25.0,47866,23933.0,7865.855834,29495,18371,0,0,0,0,168,104,1.175967827,0.705580696,0,935,144.4444444,320.0922176,102459.0278,0,0,0,0,1,0,0,0,0,162.5,187.0,121.6666667,0,0,0,0,0,0,5,935,3,365,219,211,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
42472,4812019.0,5,4,935,339,935,0,187.0,418.1447118,339,0,84.75,169.5,264.7537343,1.870316805,601502.375,1595864.494,4547251.0,7.0,4812019.0,1203004.75,2231084.35,4547258.0,2178.0,263810,87936.66667,103397.9652,201956,254,0,0,0,0,168,136,1.039064891,0.831251913,0,935,127.4,303.102183,91870.93333,0,0,0,0,1,0,0,0,0,141.5555556,187.0,84.75,0,0,0,0,0,0,5,935,4,339,219,225,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
47746,4109340.0,5,3,935,362,935,0,187.0,418.1447118,362,0,120.6666667,209.0007974,315.6224601,1.946784642,587048.5714,1502414.221,3992797.0,5.0,4109340.0,1027335.0,1977735.325,3992802.0,26.0,116236,58118.0,81791.04138,115953,283,0,0,0,0,168,104,1.216740401,0.730044241,0,935,144.1111111,319.8352875,102294.6111,0,0,0,0,1,0,0,0,0,162.125,187.0,120.6666667,0,0,0,0,0,0,5,935,3,362,219,211,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
41090,4316024.0,5,3,935,291,935,0,187.0,418.1447118,291,0,97.0,168.0089283,284.0577346,1.853557812,616574.8571,1567888.607,4171178.0,7.0,4316024.0,1079006.0,2061868.372,4171186.0,27.0,101056,50528.0,71086.85893,100794,262,0,0,0,0,168,104,1.158473632,0.695084179,0,935,136.2222222,314.6223044,98987.19444,0,0,0,0,1,0,0,0,0,153.25,187.0,97.0,0,0,0,0,0,0,5,935,3,291,237,211,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
57966,5432099.0,5,3,935,306,935,0,187.0,418.1447118,306,0,102.0,176.6691824,228.4568083,1.472727209,776014.1429,2021816.743,5360903.0,7.0,5432099.0,1358024.75,2668646.282,5360910.0,26.0,40849,20424.5,28454.68398,40545,304,0,0,0,0,168,104,0.920454506,0.552272703,0,935,137.8888889,315.5829702,99592.61111,0,0,0,0,1,0,0,0,0,155.125,187.0,102.0,0,0,0,0,0,0,5,935,3,306,219,211,1,32,0.0,0.0,0,0,5360903.0,0.0,5360903.0,5360903,0
50872,4352784.0,5,3,935,378,935,0,187.0,418.1447118,378,0,126.0,218.2384018,301.646027,1.837904201,621826.2857,1593726.123,4235406.0,8.0,4352784.0,1088196.0,2098611.007,4235414.0,54.0,100924,50462.0,49275.44315,85305,15619,0,0,0,0,168,104,1.148690126,0.689214075,0,935,145.8888889,321.2391805,103194.6111,0,0,0,0,1,0,0,0,0,164.125,187.0,126.0,0,0,0,0,0,0,5,935,3,378,219,211,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
48162,1294276.0,5,3,935,377,935,0,187.0,418.1447118,377,0,125.6666667,217.6610515,1013.694143,6.181061845,184896.5714,451483.8443,1207641.0,8.0,1294276.0,323569.0,589800.1924,1207649.0,61.0,53710,26855.0,37609.59548,53449,261,0,0,0,0,168,104,3.863163653,2.317898192,0,935,145.7777778,321.1490222,103136.6944,0,0,0,0,1,0,0,0,0,164.0,187.0,125.6666667,0,0,0,0,0,0,5,935,3,377,237,211,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
53138,4025360.0,5,4,935,330,935,0,187.0,418.1447118,330,0,82.5,165.0,314.2576068,2.23582487,503170.0,1394549.491,3954295.0,6.0,4025360.0,1006340.0,1974888.555,3968448.0,36.0,4007617,1335872.333,2267701.601,3954295,7488,0,0,0,0,168,136,1.242124928,0.993699942,0,935,126.5,302.4166552,91455.83333,0,0,0,0,1,1,0,0,0,140.5555556,187.0,82.5,0,0,0,0,0,0,5,935,4,330,237,211,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
46848,4270294.0,5,3,935,343,935,0,187.0,418.1447118,343,0,114.3333333,198.0311423,299.2768179,1.873407311,610042.0,1573472.162,4177495.0,6.0,4270294.0,1067573.5,2073740.555,4177502.0,43.0,92355,46177.5,64939.97968,92097,258,0,0,0,0,168,104,1.170879569,0.702527742,0,935,142.0,318.2762165,101299.75,0,0,0,0,1,0,0,0,0,159.75,187.0,114.3333333,0,0,0,0,0,0,5,935,3,343,237,211,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
54874,4671741.0,5,4,935,614,935,0,187.0,418.1447118,307,0,153.5,177.2465326,331.5680386,1.92647666,583967.625,1500801.884,4293586.0,7.0,4671741.0,1167935.25,2089209.964,4293594.0,19.0,337803,112601.0,101108.0835,196505,343,0,0,0,0,168,136,1.070264811,0.856211849,0,935,154.9,302.3579373,91420.32222,0,0,0,0,1,0,0,0,0,172.1111111,187.0,153.5,0,0,0,0,0,0,5,935,4,614,219,211,1,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0
