Dst Port,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53428,4177340,5,3,935,396,935,0,187,418.1447118,396,0,132,228.6307066,318.6238132,1.915094294,596762.8571,1542699.904,4094910,7,4177340,1044335,2033884.047,4094917,22,20519,10259.5,9604.631409,17051,3468,0,0,0,0,168,104,1.196933934,0.71816036,0,935,147.8888889,322.9165699,104275.1111,0,0,0,0,1,0,0,0,0,166.375,187,132,0,0,0,0,0,0,5,935,3,396,219,211,1,32,0,0,0,0,0,0,0,0,0
3389,1728457,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,1567.293835,8.678260437,123461.2143,241252.6344,937516,1,1728457,246922.4286,391721.9847,1129419,1,1599860,266643.3333,329530.2483,937516,116341,0,0,0,0,172,152,4.628405566,4.049854871,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,0
51565,701,2,1,38,0,38,0,19,26.87005769,0,0,0,0,54208.27389,4279.600571,350.5,454.6696603,672,29,701,701,0,701,701,0,0,0,0,0,1,0,0,0,40,20,2853.067047,1426.533524,0,38,19,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19,0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0,0,0,0,0,0,0,0,0
50728,4211493,5,3,935,359,935,0,187,418.1447118,359,0,119.6666667,207.2687466,307.2544582,1.899563884,601641.8571,1567110.301,4155257,5,4211493,1052873.25,2068391.028,4155262,56,51669,25834.5,36094.26565,51357,312,0,0,0,0,168,104,1.187227427,0.712336456,0,935,143.7777778,319.5812799,102132.1944,0,0,0,0,1,0,0,0,0,161.75,187,119.6666667,0,0,0,0,0,0,5,935,3,359,219,211,1,32,0,0,0,0,0,0,0,0,0
49842,4512896,5,4,935,610,935,0,187,418.1447118,305,0,152.5,176.0918321,342.3522279,1.994284823,564112,1481281.765,4224871,6,4512896,1128224,2067723.858,4224877,21,260069,86689.66667,127060.4533,232573,224,0,0,0,0,168,136,1.107936013,0.88634881,0,935,154.5,302.1354553,91285.83333,0,0,0,0,1,0,0,0,0,171.6666667,187,152.5,0,0,0,0,0,0,5,935,4,610,237,211,1,32,0,0,0,0,0,0,0,0,0
55636,4267741,5,3,935,359,935,0,187,418.1447118,359,0,119.6666667,207.2687466,303.204904,1.874528,609677.2857,1579760.632,4192064,5,4267741,1066935.25,2083500.631,4192072,39,38236,19118,16645.29363,30888,7348,0,0,0,0,168,104,1.17158,0.702948,0,935,143.7777778,319.5812799,102132.1944,0,0,0,0,1,0,0,0,0,161.75,187,119.6666667,0,0,0,0,0,0,5,935,3,359,219,211,1,32,0,0,0,0,0,0,0,0,0
443,115479538,21,19,931,6651,562,0,44.33333333,128.805797,1460,0,350.0526316,578.5061676,65.65665339,0.346381711,2961013.795,4543390.536,10000000,14,115000000,5773976.9,4955701.326,10000000,37,111000000,6143742.611,5033381.488,10000000,20,0,0,0,0,432,524,0.181850398,0.164531313,0,1460,184.9268293,427.8792698,183080.6695,0,0,0,1,0,0,0,0,0,189.55,44.33333333,350.0526316,0,0,0,0,0,0,21,931,19,6651,8192,982,15,20,41129.27273,25030.54258,115978,31910,10000000,3767.676839,10000000,10000000,0
50726,11,1,1,0,0,0,0,0,0,0,0,0,0,0,181818.1818,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,90909.09091,90909.09091,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,176,256,0,20,0,0,0,0,0,0,0,0,0
3389,1287610,8,7,1138,1581,677,0,142.25,227.7465697,1173,0,225.8571429,430.0986044,2111.664246,11.64949014,91972.14286,250272.9329,955951,4,1287610,183944.2857,380492.2588,1043889,4,1257822,209637,366652.7199,955951,31560,0,0,0,0,172,152,6.213061408,5.436428732,0,1173,169.9375,319.3627966,101992.5958,0,0,0,1,0,0,0,0,0,181.2666667,142.25,225.8571429,0,0,0,0,0,0,8,1138,7,1581,8192,62862,5,20,0,0,0,0,0,0,0,0,0
57141,181,2,0,0,0,0,0,0,0,0,0,0,0,0,11049.72376,181,0,181,181,181,181,0,181,181,0,0,0,0,0,0,0,0,0,40,0,11049.72376,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0,0,0,0,0,0,0,0,0
